Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeComments,EmployeeComments_Processed,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,Attrition_No,Attrition_Yes,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes,sentiment_label_Negative,sentiment_label_Neutral,sentiment_label_Positive,salary_to_income_ratio,workload_score,career_progress_ratio,promotion_frequency,job_change_frequency,satisfaction_index,attrition_risk_score,average_rating,engagement_potential,attrition_risk_category_High_Risk,attrition_risk_category_Low_Risk,attrition_risk_category_Medium_Risk
33,587,10,1,1,584,1,38,1,1,4,3408,6705,7,13,3,1,80,3,8,2,3,4,3,1,3,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,1.9668524493986506,0,0.5555555555555556,2.5,0.8888888888888888,2.25,0.9638888888888889,2.0,4.036111111111111,False,True,False
30,413,7,1,1,585,4,57,3,1,2,2983,18398,0,14,3,1,80,0,4,3,3,3,2,1,2,Average work conditions and typical responsibilities.,average work conditions and typical responsibilities.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,6.165549597855228,0,0.8,2.0,0.2,2.5,0.79,3.0,4.21,False,True,False
35,1276,16,3,1,586,4,72,3,3,3,7632,14295,4,12,3,3,80,0,10,2,3,8,7,0,0,"Standard work situation, nothing exceptional.","standard work situation, nothing exceptional.",0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.872789204768767,2,0.8181818181818182,9.0,0.45454545454545453,3.25,1.0113636363636362,3.0,3.9886363636363638,False,False,True
31,534,20,3,1,587,1,66,3,3,3,9824,22908,3,12,3,1,80,0,12,2,3,1,0,0,0,Very frustrated with the work environment.,very frustrated with the work environment.,-0.5709,0.0,0.425,0.575,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,2.3316030534351144,0,0.15384615384615385,2.0,0.3076923076923077,2.0,1.1692307692307693,3.0,3.8307692307692305,False,False,True
34,988,23,3,1,590,2,43,3,3,1,9950,11533,9,15,3,3,80,3,11,2,3,3,2,0,2,"Work environment is neutral, neither good nor bad.","work environment is neutral, neither good nor bad.",-0.5824,0.0,0.443,0.557,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,1.15897899708572,2,0.3333333333333333,4.0,0.8333333333333334,2.25,1.6083333333333334,3.0,3.3916666666666666,False,False,True
42,1474,5,2,1,591,2,97,3,1,3,2093,9260,4,17,3,4,80,1,8,4,3,2,2,2,0,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,4.422158548233047,1,0.3333333333333333,1.0,0.5555555555555556,3.0,0.9333333333333333,3.0,4.066666666666666,False,True,False
36,635,10,4,1,592,2,32,3,3,4,9980,15318,1,14,3,4,80,0,10,3,2,10,3,9,7,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,1.5347159603246168,0,1.0,1.1,0.18181818181818182,3.0,0.5,3.0,4.5,False,True,False
22,1368,4,1,1,593,3,99,2,1,3,3894,9129,5,16,3,3,80,0,4,3,3,2,2,1,2,"Standard work situation, nothing exceptional.","standard work situation, nothing exceptional.",0.0,0.0,0.0,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,2.3437740693196405,1,0.6,1.5,1.2,3.0,0.8800000000000001,2.5,4.12,False,True,False
48,163,2,5,1,595,2,37,3,2,4,4051,19658,2,14,3,1,80,1,14,2,3,9,7,6,7,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,4.851431391905232,0,0.6666666666666666,1.4285714285714286,0.2,2.5,0.8166666666666667,3.0,4.183333333333334,False,True,False
55,1117,18,5,1,597,1,83,3,4,2,16835,9873,3,23,4,4,80,0,37,2,3,10,9,7,7,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,0.5864219529579473,1,0.2894736842105263,1.375,0.10526315789473684,2.5,1.1921052631578948,3.5,3.807894736842105,False,False,True
41,267,10,2,1,599,4,56,3,2,4,6230,13430,7,14,3,4,80,0,16,3,3,14,3,1,10,Very happy with compensation and career development here.,very happy with compensation and career development here.,0.6115,0.363,0.0,0.637,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,2.155352270903547,0,0.8823529411764706,7.5,0.47058823529411764,3.75,0.14852941176470588,3.0,4.851470588235294,False,True,False
35,619,1,3,1,600,2,85,3,2,3,4717,18659,9,11,3,3,80,0,15,2,3,11,9,6,9,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,3.9548537515896567,0,0.75,1.7142857142857142,0.625,2.75,0.675,3.0,4.325,False,True,False
40,302,6,3,1,601,2,75,3,4,3,13237,20364,7,15,3,3,80,0,22,3,3,20,6,5,13,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,1.5382988366822783,0,0.9130434782608695,3.5,0.34782608695652173,2.75,0.6423913043478261,3.0,4.357608695652174,False,True,False
39,443,8,1,1,602,3,48,3,1,3,3755,17872,1,11,3,1,80,1,8,3,3,8,3,0,7,"Work is fine, management is okay.","work is fine, management is okay.",0.4019,0.481,0.0,0.519,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,4.75825346112886,0,1.0,9.0,0.2222222222222222,2.5,0.75,3.0,4.25,False,True,False
31,828,2,1,1,604,2,77,3,2,4,6582,8346,4,13,3,3,80,0,10,2,4,6,5,0,5,Average work conditions and typical responsibilities.,average work conditions and typical responsibilities.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,1.2678110284065016,2,0.6363636363636364,7.0,0.45454545454545453,3.25,1.0477272727272726,3.0,3.952272727272727,False,False,True
42,319,24,3,1,605,4,56,3,3,1,7406,6950,1,21,4,4,80,1,10,5,2,10,9,5,8,"Work is fine, management is okay.","work is fine, management is okay.",0.4019,0.481,0.0,0.519,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,0.9383016065883624,1,1.0,1.8333333333333333,0.18181818181818182,2.75,0.925,3.5,4.075,False,True,False
45,561,2,3,1,606,4,61,3,2,2,4805,16177,0,19,3,2,80,1,9,3,4,8,7,3,7,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,3.366000832292967,0,0.9,2.25,0.1,3.0,0.52,3.0,4.48,False,True,False
26,426,17,4,1,608,2,58,3,1,3,2741,22808,0,11,3,2,80,1,8,2,2,7,7,1,0,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,8.318016046681254,1,0.8888888888888888,4.0,0.1111111111111111,2.25,1.1972222222222222,3.0,3.802777777777778,False,False,True
29,232,19,3,1,611,4,34,3,2,4,4262,22645,4,12,3,2,80,2,8,2,4,3,2,1,2,Excellent opportunities for learning and development.,excellent opportunities for learning and development.,0.743,0.612,0.0,0.388,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,5.3119868637110015,0,0.4444444444444444,2.0,0.5555555555555556,3.5,0.3611111111111111,3.0,4.638888888888889,False,True,False
33,922,1,5,1,612,1,95,4,4,3,16184,22578,4,19,3,3,80,1,10,2,3,6,1,0,5,The job meets expectations for the most part.,the job meets expectations for the most part.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,1.3949953660797034,1,0.6363636363636364,7.0,0.45454545454545453,2.5,1.1227272727272728,3.5,3.877272727272727,False,False,True
31,688,7,3,1,613,3,44,2,3,4,11557,25291,9,21,4,3,80,1,10,3,2,5,4,0,1,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,2.188181346253677,0,0.5454545454545454,6.0,0.9090909090909091,3.0,0.5909090909090909,3.0,4.409090909090909,False,True,False
18,1306,5,3,1,614,2,69,3,1,2,1878,8059,1,14,3,4,80,0,0,3,3,0,0,0,0,"Work is fine, management is okay.","work is fine, management is okay.",0.4019,0.481,0.0,0.519,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,4.288983501862693,2,1.0,1.0,2.0,2.75,1.225,3.0,3.775,False,False,True
40,1094,28,3,1,615,3,58,1,3,1,10932,11373,3,15,3,3,80,1,20,2,3,1,0,0,1,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,1.0402451294246775,1,0.09523809523809523,2.0,0.19047619047619047,2.5,1.230952380952381,2.0,3.769047619047619,False,False,True
41,509,2,4,1,616,1,62,2,2,3,6811,2112,2,17,3,1,80,0,10,3,3,8,7,0,7,Very dissatisfied with compensation and benefits.,very dissatisfied with compensation and benefits.,-0.0754,0.274,0.305,0.421,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,0.31004110393423373,1,0.8181818181818182,9.0,0.2727272727272727,2.0,1.3363636363636364,2.5,3.6636363636363636,False,False,True
26,775,29,2,1,618,1,45,3,2,3,4306,4267,5,12,3,1,80,2,8,5,3,0,0,0,0,Management is unsupportive and career progression is stagnant.,management is unsupportive and career progression is stagnant.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,0.990712793127467,0,0.1111111111111111,1.0,0.6666666666666666,2.0,1.1777777777777778,3.0,3.822222222222222,False,False,True
35,195,1,3,1,620,1,80,3,2,3,4859,6698,1,16,3,4,80,0,5,3,3,5,4,0,3,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,1.3781893004115227,0,1.0,6.0,0.3333333333333333,2.75,0.625,3.0,4.375,False,True,False
34,258,21,4,1,621,4,74,4,2,4,5337,19921,1,12,3,4,80,0,10,3,3,10,7,5,7,Amazing experience working here. Highly motivated!,amazing experience working here. highly motivated!,0.8118,0.649,0.0,0.351,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,3.7319220681903333,0,1.0,1.8333333333333333,0.18181818181818182,3.75,0.125,3.5,4.875,False,True,False
26,471,24,3,1,622,3,66,1,1,4,2340,23213,1,18,3,2,80,0,1,3,1,1,0,0,0,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,9.915847928235797,1,1.0,2.0,1.0,2.5,1.05,2.0,3.95,False,False,True
37,799,1,3,1,623,2,59,3,3,4,7491,23848,4,17,3,4,80,0,12,3,4,6,5,1,2,Amazing experience working here. Highly motivated!,amazing experience working here. highly motivated!,0.8118,0.649,0.0,0.351,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,3.183128670581954,0,0.5384615384615384,3.5,0.38461538461538464,3.5,0.3423076923076923,3.0,4.657692307692308,False,True,False
46,1034,18,1,1,624,1,86,3,3,3,10527,8984,5,11,3,4,80,0,28,3,2,2,2,1,2,The job meets expectations for the most part.,the job meets expectations for the most part.,0.0,0.0,0.0,1.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,0.8533434650455927,1,0.10344827586206896,1.5,0.20689655172413793,2.5,1.2293103448275864,3.0,3.7706896551724136,False,False,True
41,1276,2,5,1,625,2,91,3,4,1,16595,5626,7,16,3,2,80,1,22,2,3,18,16,11,8,Deeply unhappy with this position and company.,deeply unhappy with this position and company.,-0.4754,0.0,0.34,0.66,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0.33899734875873705,1,0.8260869565217391,1.5833333333333333,0.34782608695652173,2.0,1.3347826086956522,3.0,3.6652173913043478,False,False,True
37,142,9,4,1,626,1,69,3,3,2,8834,24666,1,13,3,4,80,1,9,6,3,9,5,7,7,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,2.7918505942275043,0,1.0,1.25,0.2,2.5,0.75,3.0,4.25,False,True,False
52,956,6,2,1,630,4,78,3,2,1,5577,22087,3,12,3,2,80,2,18,3,3,10,9,6,9,"Work is fine, management is okay.","work is fine, management is okay.",0.4019,0.481,0.0,0.519,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,3.9596629616349945,2,0.5789473684210527,1.5714285714285714,0.21052631578947367,2.5,1.4342105263157896,3.0,3.5657894736842106,False,False,True
32,1474,11,4,1,631,4,60,4,2,3,4707,23914,8,12,3,4,80,0,6,2,3,4,2,1,2,Very satisfied with my position and the team dynamics.,very satisfied with my position and the team dynamics.,0.6361,0.426,0.0,0.574,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,5.079439252336448,1,0.7142857142857143,2.5,1.2857142857142858,3.5,0.6071428571428572,3.5,4.392857142857142,False,True,False
24,535,24,3,1,632,4,38,3,1,4,2400,5530,0,13,3,3,80,2,3,3,3,2,2,2,1,Great company to work for. Management is supportive and fair.,great company to work for. management is supportive and fair.,0.8225,0.551,0.0,0.449,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,2.303206997084548,0,0.75,1.0,0.25,3.5,0.3,3.0,4.7,False,True,False
